75,826,17904,2017-09-28,1 
75,827,4721,2018-01-31,2 
75,828,8494,2018-08-01,4 
75,829,7662,2019-01-20,5 
75,830,4393,2016-12-07,7 
75,831,9743,2019-05-19,9 
75,832,17488,2018-10-26,4 
76,833,7528,2016-08-04,5 
76,834,6707,2018-03-10,2 
76,835,19701,2015-04-14,5 
76,836,18704,2015-01-13,5 
76,837,13326,2019-10-25,2 
76,838,17868,2019-07-08,3 
76,839,16193,2018-03-30,1 
76,840,18118,2019-09-01,3 
76,841,5501,2017-10-25,2 
76,842,3064,2015-04-07,1 
76,843,16169,2016-07-01,3 
77,844,5259,2019-12-28,1 
77,845,12912,2015-08-30,2 
77,846,8057,2016-10-20,2 
77,847,17447,2017-08-25,5 
77,848,3909,2019-10-03,4 
77,849,13621,2018-01-25,2 
77,850,14119,2015-03-12,5 
77,851,4881,2019-07-29,2 
77,852,2893,2017-07-22,2 
77,853,13681,2017-05-07,5 
77,854,18643,2019-11-15,3 
77,855,3507,2016-02-07,1 
78,856,2895,2017-07-28,10 
78,857,9406,2019-10-17,12 
78,858,7313,2016-01-20,9 
78,859,17719,2017-02-25,12 
78,860,16705,2018-10-30,1 
78,861,11720,2018-11-01,3 
78,862,3212,2019-10-29,9 
78,863,15154,2016-02-05,8 
78,864,10898,2018-09-23,7 
78,865,14164,2018-04-15,11 
79,866,9052,2016-07-10,7 
79,867,12117,2016-02-19,6 
79,868,3291,2019-02-12,17 
79,869,1514,2016-08-21,9 
79,870,17461,2016-09-09,7 
79,871,1447,2017-07-21,18 
79,872,6798,2016-06-07,15 
79,873,11525,2017-02-27,15 
79,874,17913,2018-04-24,12 
79,875,9185,2015-04-15,13 
79,876,6935,2017-03-30,12 
79,877,16478,2017-01-20,2 
79,878,14042,2016-03-17,1 
79,879,4110,2016-12-07,2 
79,880,16101,2018-06-19,6 
79,881,7245,2018-04-07,19 
79,882,13202,2015-07-28,1 
79,883,8924,2018-01-18,15 
79,884,11451,2016-02-03,18 
79,885,15861,2018-03-28,10 
79,886,5031,2016-10-22,15 
80,887,8772,2018-09-03,5 
80,888,547,2016-08-30,7 
80,889,991,2019-05-22,9 
80,890,1227,2019-07-02,2 
80,891,6533,2018-04-21,9 
80,892,17742,2018-07-18,2 
80,893,10112,2016-11-06,7 
80,894,19658,2017-10-31,5 
80,895,8052,2015-10-09,11 
80,896,13014,2017-08-19,12 
80,897,10734,2019-06-03,12 
80,898,10428,2016-02-07,1 
80,899,9253,2019-07-19,5 
80,900,13236,2018-08-28,12 
80,901,14756,2019-03-26,4 
80,902,6231,2018-05-11,12 
81,903,14470,2017-06-19,8 
81,904,1754,2017-07-16,14 
81,905,11642,2016-12-29,19 
81,906,11802,2019-10-15,5 
81,907,11870,2016-03-19,9 
81,908,14649,2015-07-12,11 
81,909,4734,2016-03-13,17 
81,910,16392,2017-02-25,12 
81,911,5691,2018-02-03,8 
81,912,13428,2017-07-20,8 
81,913,16288,2019-04-19,15 
81,914,14171,2019-01-24,13 
81,915,4131,2016-10-13,11 
81,916,612,2018-01-22,20 
81,917,4109,2018-02-27,19 
81,918,18442,2017-08-10,1 
81,919,17454,2018-06-13,20 
81,920,11570,2019-05-21,19 
81,921,11001,2019-06-10,6 
82,922,11533,2016-11-25,11 
82,923,4110,2018-12-03,10 
82,924,7092,2015-09-04,10 
82,925,8825,2015-11-26,6 
82,926,8751,2016-12-17,3 
82,927,3147,2017-03-24,5 
83,928,14431,2015-09-09,6 
84,929,1355,2019-11-24,4 
84,930,5657,2016-05-25,2 
84,931,8575,2015-01-26,5 
84,932,6144,2019-06-30,4 
84,933,7739,2017-04-25,3 
84,934,9035,2016-12-08,4 
84,935,17778,2019-02-11,5 
84,936,4138,2015-07-23,5 
84,937,12116,2015-08-12,5 
84,938,3463,2017-08-28,3 
84,939,19709,2018-04-19,4 
84,940,957,2018-03-15,3 
84,941,8758,2016-07-03,4 
84,942,4328,2019-03-09,5 
84,943,14737,2017-02-03,5 
84,944,6901,2016-08-31,5 
84,945,17010,2016-07-23,4 
84,946,10418,2018-07-04,4 
84,947,1556,2015-08-13,1 
85,948,16332,2016-01-12,11 
85,949,16758,2018-12-22,19 
86,950,3088,2017-04-19,5 
86,951,9218,2015-10-26,2 
86,952,6928,2015-05-17,3 
86,953,11392,2015-12-03,3 
86,954,7578,2018-03-02,18 
86,955,12661,2015-06-26,19 
86,956,10441,2016-04-11,5 
86,957,1385,2017-05-11,10 
86,958,12973,2017-12-29,8 
86,959,6053,2018-03-04,2 
86,960,15084,2016-01-31,16 
86,961,12440,2018-05-22,11 
86,962,4630,2017-08-04,3 
87,963,7334,2017-12-10,7 
87,964,1488,2015-10-04,7 
87,965,12664,2015-04-30,2 
87,966,2230,2018-01-27,4 
87,967,15823,2015-05-01,10 
87,968,17552,2016-12-15,5 
87,969,18211,2017-03-19,5 
87,970,4907,2019-05-10,1 
87,971,18539,2018-11-30,8 
87,972,17737,2019-04-20,8 
87,973,6972,2019-11-08,3 
87,974,15651,2015-08-16,10 
87,975,3948,2019-12-10,4 
87,976,18930,2019-05-29,8 
87,977,5632,2017-06-21,2 
87,978,15833,2019-11-25,8 
88,979,3826,2016-08-03,4 
88,980,17001,2019-04-14,1 
88,981,7736,2019-01-07,4 
88,982,17245,2019-08-19,2 
88,983,3702,2016-01-02,4 
88,984,8088,2015-11-14,1 
88,985,17257,2016-06-30,3 
88,986,10842,2019-11-22,3 
88,987,13196,2019-06-25,1 
88,988,7906,2017-06-28,2 
88,989,10490,2017-05-22,2 
88,990,5416,2017-07-13,2 
88,991,10013,2018-11-08,1 
88,992,201,2017-07-01,1 
88,993,672,2018-12-03,3 
89,994,18626,2017-04-19,1 
90,995,13788,2017-11-15,9 
90,996,14662,2016-01-03,9 
90,997,7646,2015-06-20,4 
90,998,167,2016-12-19,8 
91,999,15334,2017-06-21,2 
91,1000,1822,2015-05-09,4 
91,1001,7,2018-07-20,3 
91,1002,1486,2017-09-09,3 
91,1003,15172,2019-05-14,4 
91,1004,19583,2018-12-28,3 
91,1005,7635,2018-06-12,4 
91,1006,7934,2017-12-04,4 
91,1007,17950,2016-03-31,4 
92,1008,2954,2017-01-12,4 
92,1009,2256,2015-12-04,12 
92,1010,2566,2016-10-19,3 
92,1011,11081,2015-04-01,5 
92,1012,945,2019-03-30,1 
92,1013,3228,2015-12-04,14 
92,1014,19151,2016-04-09,10 
92,1015,13816,2017-04-29,10 
92,1016,19434,2015-12-22,13 
92,1017,18756,2015-06-13,5 
92,1018,2193,2017-10-10,2 
92,1019,17304,2018-02-14,6 
92,1020,1384,2016-11-05,14 
92,1021,10355,2015-07-30,10 
92,1022,4507,2017-06-28,15 
92,1023,2028,2017-03-22,12 
92,1024,985,2018-03-31,14 
92,1025,17912,2015-06-28,9 
93,1026,18559,2017-07-08,15 
93,1027,10179,2018-05-26,18 
93,1028,4586,2018-02-09,19 
93,1029,8129,2019-12-08,6 
93,1030,15400,2019-05-01,6 
93,1031,4360,2017-01-27,10 
93,1032,5336,2016-01-29,16 
93,1033,7405,2018-06-11,15 
93,1034,19116,2017-06-16,13 
93,1035,19555,2015-10-18,1 
94,1036,14803,2019-10-20,5 
94,1037,16523,2015-05-07,11 
94,1038,3091,2015-04-23,6 
94,1039,8727,2016-02-17,1 
94,1040,6110,2015-09-20,7 
94,1041,17616,2019-04-01,3 
94,1042,5940,2019-02-04,2 
94,1043,11869,2016-12-25,8 
94,1044,11600,2019-05-16,14 
94,1045,16712,2015-08-28,7 
94,1046,5276,2019-05-29,5 
94,1047,17858,2016-07-02,5 
94,1048,14308,2017-10-23,4 
94,1049,11036,2019-03-07,2 
94,1050,14067,2016-03-07,2 
95,1051,13815,2018-05-21,12 
95,1052,6658,2016-07-19,12 
95,1053,3734,2018-08-02,7 
95,1054,1608,2019-09-06,4 
95,1055,9252,2016-11-02,12 
95,1056,16059,2018-03-03,11 
95,1057,10262,2017-11-23,9 
95,1058,361,2019-07-23,7 
95,1059,12228,2015-01-14,7 
95,1060,16832,2016-02-06,13 
95,1061,19673,2018-07-11,14 
95,1062,1591,2018-12-08,2 
95,1063,3086,2016-02-28,8 
95,1064,15713,2018-01-13,2 
95,1065,6069,2018-08-22,2 
95,1066,4144,2017-10-08,9 
95,1067,749,2018-03-28,14 
95,1068,15337,2016-11-11,8 
95,1069,1324,2018-09-23,10 
95,1070,3378,2019-03-29,1 
95,1071,1549,2018-11-06,14 
96,1072,1538,2016-06-25,9 
96,1073,7036,2016-07-26,8 
96,1074,4587,2015-02-16,6 
96,1075,3166,2018-03-08,2 
96,1076,17423,2019-01-04,10 
97,1077,16735,2015-11-21,13 
97,1078,17940,2015-12-31,3 
97,1079,7304,2016-12-21,8 
97,1080,16269,2017-08-18,5 
97,1081,2129,2016-01-01,15 
97,1082,6669,2017-06-05,6 
97,1083,744,2016-05-23,2 
97,1084,552,2019-07-10,8 
97,1085,1870,2016-06-24,6 
97,1086,6438,2015-10-31,11 
97,1087,19265,2017-11-27,10 
97,1088,13218,2016-03-13,1 
97,1089,12555,2019-11-18,12 
97,1090,1966,2015-06-22,5 
97,1091,19526,2017-12-10,1 
98,1092,11356,2019-02-09,4 
98,1093,9280,2015-10-19,13 
98,1094,9703,2018-10-25,10 
98,1095,59,2015-01-28,13 
98,1096,526,2017-08-25,2 
98,1097,9870,2017-10-29,14 
98,1098,7676,2018-09-04,8 
98,1099,18143,2019-06-29,5 
98,1100,5529,2017-09-19,9 
98,1101,14076,2018-08-05,4 
98,1102,10468,2015-03-02,1 
98,1103,1974,2018-05-31,1 
98,1104,4750,2015-08-07,1 
98,1105,12821,2015-02-24,11 
98,1106,3708,2019-01-10,13 
98,1107,7091,2018-05-15,14 
99,1108,17048,2018-09-20,4 
99,1109,2911,2015-03-05,3 
99,1110,19037,2016-11-29,2 
99,1111,5696,2015-09-14,3 
99,1112,16405,2015-01-05,2 
99,1113,11678,2017-02-05,1 
99,1114,18067,2017-11-25,5 
99,1115,6678,2018-05-24,3 
99,1116,8979,2019-10-24,5 
99,1117,7785,2017-01-14,3 
99,1118,18552,2018-11-03,1 
99,1119,10349,2018-10-17,2 
99,1120,15689,2015-09-27,3 
99,1121,546,2019-02-13,5 
99,1122,1411,2017-08-10,1 
99,1123,183,2016-08-10,5 
100,1124,11297,2015-05-09,1 
100,1125,8828,2019-07-27,2 
100,1126,13293,2017-02-28,2 
100,1127,12337,2015-02-21,1 
100,1128,4742,2015-07-19,2 
100,1129,12832,2015-01-03,5 
100,1130,16802,2017-11-15,3 
100,1131,13506,2015-09-17,2 
100,1132,5760,2015-05-09,5 
100,1133,9826,2016-09-05,3 
100,1134,5483,2017-05-31,1 
100,1135,7454,2018-11-15,4 
100,1136,18207,2018-10-29,2 
101,1137,18155,2016-09-30,3 
102,1138,14248,2019-11-19,1 
102,1139,8236,2015-08-20,2 
102,1140,11520,2019-11-23,6 
102,1141,11609,2015-12-31,10 
102,1142,13467,2017-09-10,8 
102,1143,14462,2016-03-26,10 
102,1144,18283,2016-11-12,7 
102,1145,17716,2017-05-09,2 
102,1146,13719,2019-09-12,10 
102,1147,8883,2019-01-15,6 
102,1148,7716,2015-06-06,4 
103,1149,15254,2018-12-27,1 
103,1150,8971,2016-08-24,10 
103,1151,10920,2015-01-15,6 
103,1152,621,2017-12-14,8 
103,1153,19679,2016-01-23,8 
103,1154,4555,2017-03-12,7 
103,1155,5481,2018-11-20,6 
103,1156,4490,2019-06-30,10 
103,1157,8986,2019-12-27,2 
103,1158,4038,2016-08-01,2 
103,1159,15738,2016-05-16,6 
103,1160,2651,2016-07-02,8 
103,1161,13701,2018-05-23,4 
103,1162,18521,2016-10-06,6 
103,1163,7603,2015-11-21,4 
103,1164,1357,2015-03-01,3 
103,1165,11416,2018-06-01,6 
103,1166,8809,2019-07-07,2 
103,1167,17013,2016-11-03,9 
103,1168,16930,2017-09-18,10 
103,1169,17188,2018-10-02,1 
104,1170,5207,2019-11-14,7 
104,1171,9285,2019-02-27,9 
104,1172,6211,2019-02-24,1 
104,1173,5127,2019-03-18,18 
104,1174,277,2018-12-10,18 
104,1175,16919,2018-04-17,20 
104,1176,18880,2018-12-12,19 
104,1177,15927,2019-07-10,15 
104,1178,2355,2018-11-24,2 
104,1179,15719,2015-08-25,4 
104,1180,17872,2015-12-08,20 
104,1181,2709,2019-05-26,19 
104,1182,14786,2018-10-28,12 
104,1183,14061,2017-09-23,13 
104,1184,19260,2016-05-24,15 
104,1185,15245,2018-05-23,2 
104,1186,17781,2016-11-29,12 
104,1187,19682,2019-08-26,13 
104,1188,2814,2018-04-13,20 
105,1189,11721,2016-01-10,16 
105,1190,2261,2016-05-02,5 
105,1191,14311,2016-01-31,5 
105,1192,5807,2016-11-07,20 
105,1193,4245,2018-07-04,6 
105,1194,2278,2019-08-25,15 
105,1195,9417,2019-03-18,2 
105,1196,2132,2019-11-29,17 
106,1197,11654,2019-12-11,12 
106,1198,8942,2017-03-19,14 
106,1199,16527,2016-07-13,5 
106,1200,13215,2018-01-19,14 
106,1201,1285,2016-07-02,20 
106,1202,2208,2016-09-06,10 
106,1203,4551,2018-01-05,7 
106,1204,4819,2017-04-05,10 
106,1205,14081,2018-11-01,19 
106,1206,15898,2019-09-04,12 
106,1207,19921,2017-08-28,16 
106,1208,10853,2017-10-11,13 
106,1209,10829,2017-01-19,18 
106,1210,17784,2017-05-31,6 
106,1211,4862,2015-04-12,11 
106,1212,13180,2016-10-20,12 
106,1213,4507,2018-06-03,5 
106,1214,12342,2017-06-30,4 
106,1215,7395,2016-03-31,7 
106,1216,8241,2019-06-05,6 
107,1217,18286,2018-11-09,9 
107,1218,16711,2016-05-09,12 
107,1219,13191,2018-07-19,4 
107,1220,4678,2019-11-19,4 
107,1221,13306,2019-10-20,10 
107,1222,19668,2018-03-10,6 
107,1223,17023,2017-07-29,3 
107,1224,8122,2016-11-07,13 
107,1225,11869,2018-10-14,1 
107,1226,3979,2015-11-24,10 
107,1227,4773,2015-03-16,12 
107,1228,2148,2017-04-15,3 
107,1229,19316,2017-11-27,7 
107,1230,18308,2016-05-17,11 
107,1231,4432,2017-10-11,6 
107,1232,18686,2017-08-12,14 
108,1233,5884,2016-06-13,4 
109,1234,13471,2016-09-12,10 
109,1235,11542,2018-11-01,7 
109,1236,7073,2017-03-02,8 
109,1237,14386,2017-09-23,10 
109,1238,19575,2018-02-13,3 
110,1239,3076,2018-09-25,3 
110,1240,12877,2017-03-30,2 
110,1241,12096,2019-02-02,1 
110,1242,4834,2019-03-09,1 
110,1243,12996,2015-01-20,5 
110,1244,5228,2019-07-11,4 
110,1245,14620,2015-01-06,4 
110,1246,19629,2019-03-23,1 
110,1247,11295,2017-11-12,4 
110,1248,9113,2015-08-10,4 
110,1249,19758,2017-04-11,3 
110,1250,18736,2018-09-27,1 
110,1251,6522,2019-06-30,3 
110,1252,9143,2015-02-17,5 
110,1253,12707,2015-06-26,4 
110,1254,9012,2016-06-23,5 
110,1255,19120,2019-06-09,1 
111,1256,12109,2015-02-25,7 
111,1257,14923,2018-03-26,2 
111,1258,8379,2016-05-19,16 
111,1259,17662,2016-09-21,12 
111,1260,14829,2018-02-27,9 
111,1261,12677,2018-01-01,12 
111,1262,15876,2016-01-28,10 
111,1263,9765,2016-05-08,10 
111,1264,4118,2015-12-29,3 
111,1265,9982,2015-01-16,5 
111,1266,8072,2015-06-29,1 
111,1267,12088,2016-08-16,1 
111,1268,18982,2019-09-07,1 
111,1269,735,2017-11-02,18 
112,1270,12474,2015-06-23,2 
113,1271,807,2017-12-22,1 
113,1272,19874,2015-07-07,4 
113,1273,12692,2018-07-26,2 
113,1274,10875,2016-05-22,3 
113,1275,18487,2016-05-07,3 
113,1276,17652,2018-01-23,3 
113,1277,15416,2015-12-21,5 
113,1278,3468,2016-06-09,4 
113,1279,6611,2018-04-01,2 
113,1280,15603,2018-07-09,1 
113,1281,3571,2018-06-10,3 
113,1282,16118,2017-10-09,5 
113,1283,9223,2018-11-17,3 
113,1284,18590,2016-07-14,1 
113,1285,5514,2018-05-18,3 
114,1286,12533,2015-04-05,2 
114,1287,12572,2016-06-21,4 
114,1288,15714,2015-04-28,5 
114,1289,17170,2019-08-16,4 
114,1290,19918,2015-09-18,2 
114,1291,705,2018-02-27,1 
114,1292,6958,2017-06-03,2 
114,1293,2445,2018-07-23,5 
114,1294,2934,2016-05-01,3 
114,1295,375,2017-09-27,4 
114,1296,2230,2016-08-19,4 
114,1297,18052,2015-11-04,3 
114,1298,18720,2017-05-07,1 
114,1299,2236,2018-08-19,2 
114,1300,13936,2019-04-30,5 
115,1301,18279,2016-06-27,6 
116,1302,19141,2019-03-10,7 
116,1303,19900,2018-04-14,4 
116,1304,17566,2017-05-14,19 
116,1305,13186,2019-06-24,2 
116,1306,15510,2016-06-26,17 
116,1307,9076,2019-04-14,20 
116,1308,18889,2016-03-14,1 
116,1309,17066,2019-07-23,5 
116,1310,6528,2017-05-19,14 
116,1311,18103,2017-12-12,15 
116,1312,6550,2018-11-25,1 
116,1313,1182,2016-11-03,16 
116,1314,14340,2016-04-11,5 
116,1315,4501,2015-10-11,7 
116,1316,5917,2019-03-10,13 
116,1317,9924,2018-03-01,8 
116,1318,12920,2019-01-02,17 
116,1319,4666,2018-05-07,5 
117,1320,3752,2019-04-30,10 
118,1321,13626,2019-10-02,11 
118,1322,13917,2017-07-06,1 
118,1323,7009,2019-02-03,6 
118,1324,4695,2017-02-14,2 
118,1325,5907,2018-01-28,5 
118,1326,3362,2016-12-09,14 
118,1327,19218,2015-11-28,10 
118,1328,12451,2017-09-11,3 
118,1329,3457,2016-05-06,13 
118,1330,15865,2017-07-29,1 
118,1331,6200,2019-08-30,3 
118,1332,18259,2017-01-20,4 
118,1333,13573,2015-07-13,1 
118,1334,5723,2016-10-10,7 
118,1335,1361,2017-01-08,1 
119,1336,12429,2016-04-19,1 
119,1337,7948,2018-03-16,10 
119,1338,11742,2018-10-07,19 
119,1339,7235,2016-04-17,3 
119,1340,17115,2019-05-30,8 
119,1341,15023,2017-02-18,14 
119,1342,8037,2016-06-13,12 
119,1343,1526,2017-11-01,11 
119,1344,3522,2019-04-02,14 
119,1345,18789,2017-12-11,14 
119,1346,9576,2016-07-24,17 
119,1347,18792,2018-06-07,17 
119,1348,17386,2018-01-06,19 
119,1349,17879,2015-12-28,18 
119,1350,17019,2018-03-27,11 
119,1351,7920,2015-06-28,8 
119,1352,7349,2015-08-19,11 
119,1353,7301,2019-11-03,6 
119,1354,10291,2015-09-09,14 
119,1355,18929,2016-12-11,14 
119,1356,11049,2019-06-27,1 
120,1357,14191,2017-08-29,4 
120,1358,10297,2017-02-16,4 
120,1359,10174,2016-04-24,1 
120,1360,19594,2019-02-10,2 
120,1361,6866,2016-11-16,5 
120,1362,5476,2015-11-04,3 
120,1363,2587,2018-01-31,4 
120,1364,15570,2015-07-16,4 
120,1365,453,2018-10-06,2 
120,1366,10162,2018-04-19,1 
120,1367,4763,2016-02-21,2 
120,1368,9570,2018-01-12,4 
120,1369,9812,2019-03-24,5 
120,1370,16155,2019-10-27,1 
120,1371,630,2016-01-27,1 
120,1372,5690,2016-12-26,5 
121,1373,979,2016-01-05,8 
121,1374,14657,2016-11-24,6 
121,1375,13106,2017-07-29,6 
121,1376,5995,2019-08-02,9 
121,1377,4279,2016-12-07,8 
121,1378,12941,2017-08-27,2 
121,1379,10388,2019-02-12,10 
121,1380,11551,2019-09-22,4 
121,1381,1596,2018-05-02,9 
121,1382,14899,2015-01-05,10 
121,1383,16157,2017-11-07,10 
121,1384,4198,2019-05-11,6 
121,1385,7535,2019-01-13,5 
121,1386,195,2016-08-07,2 
121,1387,19089,2019-10-31,10 
121,1388,17542,2015-09-13,4 
121,1389,14038,2017-08-17,5 
121,1390,9486,2015-10-27,8 
121,1391,1556,2017-10-16,2 
122,1392,13226,2019-10-14,9 
122,1393,13599,2019-05-26,5 
122,1394,6282,2019-07-23,6 
122,1395,12810,2018-01-10,2 
123,1396,10739,2016-05-04,13 
123,1397,17584,2017-04-09,14 
123,1398,12097,2015-12-11,13 
123,1399,13030,2016-07-13,12 
123,1400,12611,2016-04-26,4 
123,1401,749,2019-06-11,14 
123,1402,17493,2016-01-13,13 
123,1403,1436,2019-04-14,8 
123,1404,12213,2018-06-28,6 
124,1405,8088,2019-08-21,4 
124,1406,17791,2019-10-24,5 
124,1407,18309,2015-12-06,8 
124,1408,19244,2019-02-08,14 
124,1409,10102,2017-07-30,7 
124,1410,11555,2019-12-18,5 
124,1411,18125,2018-03-21,1 
124,1412,3155,2019-03-06,12 
125,1413,6417,2017-03-18,6 
125,1414,2685,2017-10-27,8 
125,1415,16269,2019-05-11,4 
126,1416,2628,2019-05-26,5 
126,1417,4234,2016-09-27,5 
126,1418,15274,2018-08-06,1 
126,1419,12425,2017-06-02,2 
126,1420,3964,2016-09-01,5 
126,1421,10364,2017-07-05,3 
126,1422,17032,2016-01-20,4 
126,1423,7580,2017-02-21,3 
126,1424,649,2018-05-23,2 
126,1425,9639,2015-06-26,2 
126,1426,8017,2019-12-21,4 
126,1427,2883,2016-04-30,3 
126,1428,17568,2016-02-11,5 
126,1429,3631,2016-08-26,5 
127,1430,6548,2018-02-20,8 
127,1431,12868,2015-11-05,17 
127,1432,19989,2016-02-14,15 
127,1433,11375,2019-12-04,3 
127,1434,15236,2015-09-06,7 
127,1435,18403,2017-04-27,2 
127,1436,7780,2018-04-11,5 
127,1437,17874,2017-11-14,4 
128,1438,7080,2019-02-15,1 
128,1439,9111,2016-05-11,4 
128,1440,13452,2016-03-11,2 
128,1441,13895,2016-04-03,5 
128,1442,8764,2019-10-03,4 
128,1443,13908,2019-01-03,4 
128,1444,14074,2019-08-07,5 
128,1445,18232,2015-01-05,4 
128,1446,7597,2016-12-30,2 
129,1447,11386,2019-09-17,1 
129,1448,4550,2017-01-04,3 
129,1449,19921,2015-09-26,1 
129,1450,19648,2018-03-10,4 
129,1451,11195,2018-03-21,3 
129,1452,15223,2015-01-24,1 
129,1453,7843,2015-09-24,3 
129,1454,5595,2019-02-08,5 
129,1455,16755,2017-08-28,3 
129,1456,5774,2015-10-25,4 
129,1457,18443,2016-08-29,2 
129,1458,15713,2019-02-22,5 
129,1459,15906,2019-09-21,4 
129,1460,406,2017-03-11,5 
129,1461,8440,2019-05-04,1 
130,1462,11428,2017-11-11,11 
130,1463,12501,2015-02-09,13 
130,1464,8997,2015-02-16,1 
130,1465,10963,2019-07-17,15 
130,1466,816,2018-10-25,15 
130,1467,5162,2015-04-30,9 
130,1468,12976,2019-12-02,12 
130,1469,3020,2016-10-09,10 
130,1470,1162,2016-06-06,3 
130,1471,1945,2015-09-16,4 
130,1472,3013,2019-06-27,8 
131,1473,15789,2015-06-14,7 
131,1474,11967,2017-07-23,4 
131,1475,17811,2016-02-18,6 
131,1476,11271,2017-05-01,2 
131,1477,9137,2016-12-28,7 
131,1478,15538,2019-06-07,4 
131,1479,1116,2019-11-11,10 
132,1480,16711,2018-08-25,3 
132,1481,18467,2016-03-29,3 
132,1482,15069,2016-12-25,5 
132,1483,1247,2017-08-20,1 
132,1484,17741,2015-08-07,5 
132,1485,12986,2018-02-23,5 
132,1486,4407,2015-05-05,1 
132,1487,8057,2019-11-28,2 
132,1488,8841,2017-08-25,5 
132,1489,17355,2016-05-10,4 
132,1490,6748,2017-08-25,1 
132,1491,3251,2017-08-31,4 
132,1492,2288,2015-12-10,5 
132,1493,6643,2015-07-18,4 
132,1494,9514,2018-05-13,3 
133,1495,2053,2017-09-08,10 
133,1496,8698,2016-12-02,9 
133,1497,8688,2017-07-10,3 
133,1498,7756,2016-08-06,3 
133,1499,10838,2016-04-09,10 
134,1500,15969,2017-03-05,14 
134,1501,15394,2016-11-08,1 
134,1502,16325,2019-10-27,12 
134,1503,19682,2015-08-15,14 
135,1504,4604,2018-05-13,4 
135,1505,4211,2018-04-15,4 
136,1506,10337,2017-06-05,9 
137,1507,16169,2019-12-18,12 
137,1508,492,2015-06-16,6 
137,1509,4088,2015-02-11,8 
137,1510,14196,2017-10-28,8 
137,1511,19583,2018-05-09,11 
137,1512,18263,2018-05-03,10 
138,1513,10072,2017-06-20,7 
139,1514,11404,2018-06-07,16 
139,1515,7141,2018-09-28,2 
139,1516,646,2016-11-16,11 
139,1517,4078,2017-05-11,11 
140,1518,5572,2017-01-13,6 
140,1519,10696,2019-05-13,6 
140,1520,6157,2018-04-11,7 
140,1521,14342,2018-03-03,14 
140,1522,10522,2017-03-16,13 
140,1523,11874,2016-03-21,6 
140,1524,3909,2018-11-08,7 
140,1525,10324,2015-10-12,12 
140,1526,17279,2016-03-11,4 
140,1527,14098,2019-11-25,12 
140,1528,19733,2016-07-26,15 
140,1529,13323,2018-02-14,13 
141,1530,2934,2016-10-24,2 
141,1531,466,2015-12-13,14 
141,1532,6868,2016-08-07,14 
141,1533,1805,2016-07-23,12 
141,1534,14547,2017-09-15,6 
141,1535,8762,2018-02-02,11 
141,1536,8168,2018-10-10,10 
141,1537,216,2019-10-12,9 
141,1538,16395,2017-08-03,13 
141,1539,849,2017-10-02,9 
141,1540,11681,2016-05-19,6 
141,1541,8574,2017-12-04,3 
142,1542,6060,2017-01-19,11 
142,1543,11261,2019-05-12,11 
142,1544,13034,2018-02-25,19 
142,1545,5791,2017-08-24,16 
142,1546,3247,2019-01-23,19 
142,1547,2397,2019-02-01,15 
142,1548,6782,2015-10-18,7 
142,1549,11274,2016-05-16,13 
142,1550,19681,2018-06-21,2 
142,1551,12892,2017-03-12,9 
142,1552,10369,2019-03-07,16 
143,1553,5679,2019-01-28,5 
143,1554,10934,2018-02-20,4 
143,1555,9398,2015-02-24,1 
143,1556,10701,2019-07-01,1 
143,1557,4379,2018-08-09,2 
143,1558,19339,2018-11-30,1 
143,1559,6234,2015-04-13,5 
143,1560,10614,2015-08-10,2 
143,1561,14139,2016-07-22,1 
143,1562,5632,2016-08-15,4 
143,1563,13055,2017-03-09,3 
143,1564,7706,2016-12-25,2 
144,1565,18647,2019-03-02,9 
144,1566,18733,2018-11-11,12 
144,1567,8998,2016-04-23,9 
144,1568,2035,2017-07-22,15 
144,1569,10869,2015-06-14,20 
144,1570,163,2015-04-23,5 
144,1571,13090,2017-03-30,11 
144,1572,10781,2019-02-02,19 
144,1573,4797,2016-10-28,15 
144,1574,10445,2016-09-22,13 
144,1575,8780,2016-03-24,8 
144,1576,11031,2016-08-20,2 
144,1577,17816,2018-04-03,3 
144,1578,13471,2016-06-28,16 
144,1579,19971,2015-10-24,9 
144,1580,3898,2019-05-23,6 
144,1581,15305,2017-02-03,13 
144,1582,4348,2019-09-20,16 
144,1583,17757,2015-06-10,6 
145,1584,4475,2018-05-06,3 
145,1585,15071,2018-04-25,1 
145,1586,3359,2017-06-01,4 
145,1587,19818,2016-09-19,4 
145,1588,16868,2018-09-14,3 
145,1589,15638,2018-07-12,3 
145,1590,13378,2019-03-11,2 
145,1591,3972,2018-10-31,4 
145,1592,14569,2019-10-29,1 
146,1593,10139,2015-06-10,13 
146,1594,8543,2018-06-29,12 
146,1595,7799,2018-03-02,18 
146,1596,4226,2019-11-05,1 
146,1597,11774,2016-10-07,9 
146,1598,14877,2015-04-20,9 
146,1599,10746,2019-08-10,14 
146,1600,18828,2018-03-08,11 
146,1601,15734,2019-07-21,4 
146,1602,526,2017-08-30,13 
146,1603,4517,2017-03-22,12 
147,1604,6600,2016-11-15,3 
147,1605,16148,2019-12-31,5 
147,1606,8775,2016-12-09,4 
147,1607,12670,2017-11-05,4 
147,1608,5300,2017-08-21,3 
147,1609,6784,2018-05-14,2 
148,1610,16590,2019-05-22,5 
149,1611,3045,2016-06-05,2 
149,1612,5046,2016-02-25,13 
149,1613,2963,2019-02-23,1 
149,1614,17458,2016-04-27,17 
